eta index 1,eta index 2,centrality index,bin width,# Particles,mean 1,mean 2,cov,Sigma,Delta,Bcorr
0,5,3,2,4.68969e+07,3.17692,3.35507,1.13151,1.05988,1.34387,0.246435
0,5,3,3,6.2583e+07,3.17881,3.35662,1.13947,1.05993,1.33276,0.247629
0,5,3,4,7.826e+07,3.1807,3.35866,1.1496,1.06017,1.32552,0.249127
0,5,4,0,1.32059e+07,2.68428,2.81249,0.953925,1.0579,1.3466,0.2471
0,5,4,1,2.64146e+07,2.68452,2.81346,0.955276,1.05825,1.34034,0.247261
0,5,4,2,3.96458e+07,2.68489,2.81391,0.959283,1.05837,1.35084,0.247993
0,5,4,3,5.28895e+07,2.68582,2.81475,0.965144,1.05853,1.35398,0.249042
0,5,4,4,6.61335e+07,2.6867,2.81571,0.971997,1.05858,1.33977,0.250295
0,5,5,0,1.108e+07,2.2506,2.34133,0.80615,1.05602,1.30193,0.249567
0,5,5,1,2.21476e+07,2.25004,2.34117,0.806549,1.05627,1.31658,0.249645
0,5,5,2,3.32262e+07,2.2505,2.34164,0.810806,1.05601,1.31287,0.250641
0,5,5,3,4.42979e+07,2.25025,2.34225,0.815436,1.05614,1.31905,0.251676
0,5,5,4,5.53889e+07,2.2509,2.34282,0.821264,1.05604,1.33135,0.252988
0,5,6,0,9.0597e+06,1.84281,1.90518,0.663884,1.05246,1.47283,0.251872
0,5,6,1,1.8125e+07,1.84315,1.90495,0.664906,1.0529,1.41974,0.252076
0,5,6,2,2.7203e+07,1.84409,1.90528,0.667133,1.053,1.41453,0.252624
0,5,6,3,3.62721e+07,1.84418,1.90562,0.670471,1.05324,1.40176,0.253501
0,5,6,4,4.53493e+07,1.84441,1.90605,0.675353,1.0534,1.39536,0.254814
0,5,7,0,7.15002e+06,1.45654,1.49461,0.521804,1.05006,1.3609,0.251948
0,5,7,1,1.43068e+07,1.45663,1.49477,0.522402,1.0513,1.36397,0.251926
0,5,7,2,2.14554e+07,1.45672,1.49491,0.525214,1.05099,1.36421,0.25298
0,5,7,3,2.86071e+07,1.45696,1.49482,0.5289,1.05091,1.37293,0.254308
0,5,7,4,3.57583e+07,1.45727,1.49503,0.532908,1.0509,1.37767,0.255711
0,5,8,0,5.30483e+06,1.08564,1.10437,0.372448,1.04559,1.72609,0.24547
0,5,8,1,1.06159e+07,1.08596,1.1043,0.373888,1.04629,1.69764,0.246039
0,5,8,2,1.59296e+07,1.08645,1.10427,0.376594,1.04626,1.67304,0.247344
0,5,8,3,2.12401e+07,1.08673,1.10427,0.380047,1.04633,1.64607,0.249009
0,5,8,4,2.6551e+07,1.08693,1.1046,0.384098,1.04631,1.63374,0.250955
0,6,0,0,5.52576e+08,2.26248,2.37475,2.88297,1.07202,-0.130289,0.537009
0,6,0,1,5.52576e+08,2.26248,2.37475,2.88297,1.07202,-0.130289,0.537009
0,6,0,2,5.52576e+08,2.26248,2.37475,2.88297,1.07202,-0.130289,0.537009
0,6,0,3,5.52576e+08,2.26248,2.37475,2.88297,1.07202,-0.130289,0.537009
0,6,0,4,5.52576e+08,2.26248,2.37475,2.88297,1.07202,-0.130289,0.537009
0,6,1,0,2.38004e+07,4.83841,5.22099,1.62685,1.07685,1.4108,0.231155
0,6,1,1,4.77389e+07,4.85218,5.2368,1.6669,1.07656,1.37989,0.235018
0,6,1,2,7.1989e+07,4.87816,5.26721,1.73775,1.07694,1.36101,0.241492
0,6,1,3,9.68594e+07,4.92251,5.31877,1.86914,1.07714,1.32726,0.253267
0,6,1,4,1.23464e+08,5.0222,5.43477,2.2433,1.07729,1.22506,0.284978
0,6,2,0,1.86752e+07,3.79364,4.04196,1.27981,1.07554,1.38865,0.233081
0,6,2,1,3.73582e+07,3.79574,4.04268,1.28485,1.07595,1.37099,0.233647
0,6,2,2,5.60892e+07,3.79849,4.04562,1.29547,1.07562,1.36437,0.235046
0,6,2,3,7.48629e+07,3.80266,4.05041,1.31147,1.07553,1.36101,0.23707
0,6,2,4,9.36698e+07,3.80759,4.05638,1.33215,1.07564,1.35993,0.239639
0,6,3,0,1.56302e+07,3.17478,3.35012,1.07226,1.07382,1.37986,0.234428
0,6,3,1,3.12577e+07,3.1756,3.35123,1.07495,1.07391,1.39299,0.234812
0,6,3,2,4.68969e+07,3.17692,3.35234,1.08104,1.07369,1.39881,0.235797
0,6,3,3,6.2583e+07,3.17881,3.35424,1.08831,1.07398,1.38718,0.236853
0,6,3,4,7.826e+07,3.1807,3.35645,1.09826,1.07427,1.38005,0.238338
0,6,4,0,1.32059e+07,2.68428,2.80716,0.909438,1.07242,1.40436,0.236031
0,6,4,1,2.64146e+07,2.68452,2.80721,0.911304,1.07256,1.39574,0.236367
0,6,4,2,3.96458e+07,2.68489,2.80782,0.916055,1.07256,1.40005,0.237275
0,6,4,3,5.28895e+07,2.68582,2.80879,0.922677,1.07254,1.39885,0.238521
0,6,4,4,6.61335e+07,2.6867,2.8098,0.929634,1.07257,1.38312,0.239819
0,6,5,0,1.108e+07,2.2506,2.33254,0.76889,1.06959,1.40395,0.238829
0,6,5,1,2.21476e+07,2.25004,2.33297,0.769677,1.06978,1.41572,0.238989
0,6,5,2,3.32262e+07,2.2505,2.33389,0.774256,1.06954,1.40384,0.240055
0,6,5,3,4.42979e+07,2.25025,2.33444,0.779212,1.06954,1.4086,0.241211
0,6,5,4,5.53889e+07,2.2509,2.33489,0.784826,1.06962,1.4163,0.24247
0,6,6,0,9.0597e+06,1.84281,1.89587,0.634226,1.06609,1.57979,0.241447
0,6,6,1,1.8125e+07,1.84315,1.89566,0.634337,1.06643,1.56002,0.241413
0,6,6,2,2.7203e+07,1.84409,1.89592,0.636732,1.06645,1.55382,0.242041
0,6,6,3,3.62721e+07,1.84418,1.8963,0.640715,1.06638,1.53486,0.243173
0,6,6,4,4.53493e+07,1.84441,1.8968,0.645629,1.0665,1.52823,0.244526
0,6,7,0,7.15002e+06,1.45654,1.48535,0.498464,1.06182,1.65356,0.24195
0,6,7,1,1.43068e+07,1.45663,1.48506,0.499311,1.06275,1.66883,0.242113
